RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,125,3,29,2,1,a,a,1,1.01931946119294,1,1,1
,126,3,30,1,1,z,z,1,0.545947720296681,1,2,4
,127,3,31,1,1,z,z,1,0.57585021853447,1,3,1
,128,3,32,2,1,z,z,1,0.591946924803779,1,2,4
,129,3,33,2,1,a,a,1,0.724820558447391,1,2,4
,130,3,34,2,2,z,p,0,1.50011633778922,1,3,4
,131,3,35,1,1,z,z,1,0.525143459439278,1,1,1
,132,3,36,1,1,a,z,0,0.694338931469247,1,2,2
,133,3,37,2,1,z,z,1,0.840364134171978,2,3,2
,134,3,38,1,2,a,z,0,0.446463304106146,1,3,3
,135,3,39,1,1,a,a,1,0.685384053736925,1,1,4
,136,3,40,2,1,z,a,0,0.512854894157499,1,3,1
,137,3,41,1,1,z,a,0,0.703519088681787,1,2,3
,138,3,42,1,1,a,a,1,0.647010802524164,2,1,1
,139,3,43,2,1,z,z,1,1.20654643001035,1,3,4
,140,3,44,2,1,z,a,0,0.681493423879147,2,1,2
,141,3,45,1,1,z,z,1,0.915919952793047,1,1,2
,142,3,46,1,2,z,a,0,0.926753300707787,1,3,4
,143,3,47,2,1,z,z,1,0.873160000424832,1,2,4
,144,3,48,2,2,a,z,0,0.827293915906921,1,2,3
,145,4,1,1,2,a,a,1,0.746810383163393,1,3,4
,146,4,2,1,2,a,a,1,0.549899790203199,1,1,3
,147,4,3,2,1,a,z,0,0.572559197200462,1,1,4
,148,4,4,2,1,a,a,1,1.20016236091033,1,1,1
,149,4,5,1,2,z,z,1,0.983317906968296,1,1,2
,150,4,6,1,2,a,z,0,0.522708046715707,1,3,4
,151,4,7,2,1,z,z,1,0.767502003815025,1,1,4
