RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,344,8,8,1,1,a,a,1,0.497884018346667,1,2,1
,345,8,9,2,1,a,a,1,0.460806126706302,1,2,1
,346,8,10,1,1,z,z,1,0.286953731672838,1,3,3
,347,8,11,1,1,a,z,0,0.439066612860188,1,2,2
,348,8,12,2,1,z,z,1,0.354070085915737,1,1,1
,349,8,13,1,1,a,z,0,0.451183373806998,1,1,4
,350,8,14,2,2,a,a,1,0.371491734404117,1,2,2
,351,8,15,1,1,a,a,1,0.49759445397649,1,1,3
,352,8,16,1,1,z,z,1,0.396869291551411,1,2,1
,353,8,17,2,1,a,z,0,0.449312298907898,1,2,4
,354,8,18,2,1,z,z,1,0.461276597692631,1,1,3
,355,8,19,1,1,a,z,0,0.395182536449283,1,3,2
,356,8,20,2,1,z,z,1,0.370451805763878,1,3,3
,357,8,21,1,1,z,z,1,0.404829182545654,1,3,2
,358,8,22,1,1,a,a,1,0.367811593227088,1,1,1
,359,8,23,2,1,a,a,1,0.401922730030492,1,3,3
,360,8,24,1,1,z,z,1,0.363431718782522,1,1,1
,361,8,25,1,1,a,a,1,0.526207850314677,1,3,2
,362,8,26,1,1,a,z,0,0.451925204833969,1,3,4
,363,8,27,2,1,z,z,1,0.434123538783751,2,1,1
,364,8,28,1,1,a,a,1,0.416712699225172,1,3,4
,365,8,29,2,1,a,a,1,0.397200953681022,1,3,2
,366,8,30,1,2,z,z,1,0.43977886158973,1,1,3
,367,8,31,1,2,a,a,1,0.440565065830015,1,2,2
,368,8,32,2,1,a,a,1,0.415503810741939,1,2,4
,369,8,33,2,1,z,z,1,0.481576254125684,1,2,2
,370,8,34,2,1,z,z,1,0.455264581716619,2,3,4
,371,8,35,2,1,a,a,1,0.512369063100778,1,2,1
,372,8,36,1,1,z,z,1,0.456409754580818,1,2,3
,373,8,37,1,2,a,a,1,0.480912929866463,1,3,4
,374,8,38,1,1,a,z,0,0.481092698755674,1,2,3
,375,8,39,2,1,z,z,1,0.419322191854008,1,3,2
,376,8,40,2,1,z,z,1,0.483583862427622,1,1,1
,377,8,41,2,1,z,z,1,0.437140924506821,1,1,2
,378,8,42,2,1,a,a,1,0.460069984779693,1,1,3
,379,8,43,1,1,z,z,1,0.395801487495191,1,1,4
,380,8,44,1,1,a,a,1,0.42161026224494,1,1,3
,381,8,45,1,1,z,z,1,0.459769611479715,1,2,3
,382,8,46,2,1,z,z,1,0.628710790071636,1,3,1
,383,8,47,1,2,z,z,1,0.420642582583241,1,1,2
,384,8,48,2,1,a,a,1,0.454262199695222,2,2,1
,385,9,1,1,1,z,z,1,0.434300463180989,1,3,4
,386,9,2,2,1,z,z,1,0.361480430467054,1,3,2
,387,9,3,2,2,z,a,0,0.435784693807364,2,2,4
,388,9,4,2,2,a,a,1,0.425260821240954,1,3,1
,389,9,5,1,1,z,z,1,0.204771497286856,1,2,1
,390,9,6,1,1,a,z,0,0.331063088029623,1,2,1
,391,9,7,1,2,z,z,1,0.39833645557519,2,1,3
,392,9,8,1,1,z,z,1,0.39856913103722,1,3,2
,393,9,9,1,1,z,z,1,0.327631551190279,2,2,4
,394,9,10,1,1,a,a,1,0.37786954594776,1,2,4
,395,9,11,1,1,z,z,1,0.413925144472159,2,1,3
,396,9,12,1,1,z,z,1,0.389518111362122,1,1,4
,397,9,13,2,2,a,a,1,0.382589615648612,1,2,1
,398,9,14,2,1,z,z,1,0.440578150213696,1,2,2
,399,9,15,2,1,z,z,1,0.295966067002155,1,3,2
,400,9,16,1,2,z,z,1,0.408127030590549,1,3,3
,401,9,17,2,1,z,z,1,0.376596941729076,1,1,4
,402,9,18,2,1,z,z,1,0.434829529607669,2,1,2
,403,9,19,2,1,a,a,1,0.570997597649693,1,1,3
,404,9,20,2,1,a,a,1,0.554070882382803,1,3,1
,405,9,21,2,2,z,z,1,0.327117844717577,1,1,4
,406,9,22,1,2,z,z,1,0.310556925018318,1,1,4
,407,9,23,2,1,z,z,1,0.353661623899825,1,2,3
,408,9,24,1,1,a,a,1,0.428555255872197,2,3,2
,409,9,25,1,1,z,z,1,0.299778190325014,1,1,2
,410,9,26,2,2,a,z,0,0.317150345304981,1,3,2
,411,9,27,2,2,z,z,1,0.444581989082508,1,2,1
,412,9,28,1,1,z,z,1,0.510870610247366,2,2,4
,413,9,29,2,2,a,a,1,0.372742151725106,1,3,1
,414,9,30,2,2,a,a,1,0.336170571041293,1,3,4
,415,9,31,1,1,a,a,1,0.510720992460847,1,1,4
,416,9,32,1,1,a,a,1,0.325039694202133,1,2,4
,417,9,33,2,1,a,a,1,0.369683237047866,1,1,2
,418,9,34,2,1,a,a,1,0.38402549084276,1,1,2
,419,9,35,2,2,z,a,0,0.361043523997068,2,1,2
,420,9,36,1,1,a,a,1,0.404473627102561,1,2,1
,421,9,37,1,1,z,z,1,0.35721148957964,1,1,2
,422,9,38,2,1,z,z,1,0.448597205686383,1,2,4
,423,9,39,1,2,a,a,1,0.388399107265286,1,3,4
,424,9,40,1,1,z,z,1,0.510440530371852,2,1,1
,425,9,41,2,2,z,z,1,0.418456343235448,1,2,1
,426,9,42,1,1,z,z,1,0.472900701104663,1,2,4
,427,9,43,2,2,z,z,1,0.480123312328942,1,1,2
,428,9,44,1,2,z,z,1,0.283173466101289,1,3,2
,429,9,45,1,1,z,z,1,0.394147159066051,1,3,3
,430,9,46,1,1,z,z,1,0.277341218781658,1,3,2
,431,9,47,2,1,z,z,1,0.374577955692075,1,3,4
,432,9,48,2,1,z,a,0,0.403369983076118,1,2,2
,433,10,1,1,1,a,a,1,0.442928798380308,1,3,1
,434,10,2,2,2,a,a,1,0.427489727269858,1,1,3
,435,10,3,2,2,a,a,1,0.333229416282848,1,3,4
