RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,169,4,25,1,1,a,a,1,0.377595341502456,1,2,3
,170,4,26,2,2,z,z,1,0.527727352106012,1,2,1
,171,4,27,2,1,z,z,1,0.610051808704156,1,2,3
,172,4,28,1,1,z,z,1,0.576871373690665,1,2,2
,173,4,29,2,1,z,z,1,0.563665190769825,1,1,2
,174,4,30,2,1,z,z,1,0.38916995152249,1,1,1
,175,4,31,1,1,z,z,1,0.466816436091904,1,1,2
,176,4,32,2,2,z,z,1,0.522904882382136,1,1,2
,177,4,33,1,1,z,z,1,0.495677867904305,1,1,3
,178,4,34,2,1,z,z,1,0.441799554333556,1,2,4
,179,4,35,1,1,a,a,1,0.521616349404212,1,2,2
,180,4,36,2,1,z,z,1,0.351263188960729,1,3,2
,181,4,37,2,2,a,a,1,0.48353152468917,1,3,4
,182,4,38,1,1,a,a,1,0.524668437428772,1,2,2
,183,4,39,2,2,z,z,1,0.464353716815822,1,3,2
,184,4,40,1,1,a,a,1,0.407075724215247,1,3,3
,185,4,41,1,1,z,z,1,0.509594023926184,1,1,1
,186,4,42,1,1,z,z,1,0.41482740198262,1,1,1
,187,4,43,1,1,z,z,1,0.404471351619577,1,3,2
,188,4,44,1,1,z,z,1,0.391758964105975,1,3,1
,189,4,45,1,2,z,z,1,0.346111332648434,1,3,2
,190,4,46,2,2,z,z,1,0.492752073158044,1,3,2
,191,4,47,2,1,z,z,1,0.504621936473995,1,2,2
,192,4,48,2,2,a,a,1,0.507570486748591,1,1,1
,193,5,1,1,2,a,a,1,0.444191731425235,1,1,1
,194,5,2,2,1,z,z,1,0.526842730148928,1,3,3
,195,5,3,1,2,a,a,1,0.428582562541123,1,3,4
,196,5,4,1,1,z,z,1,0.476802708813921,1,2,4
,197,5,5,2,1,a,a,1,0.481428911967669,1,2,2
,198,5,6,1,1,a,a,1,0.520995122904424,1,3,4
,199,5,7,1,1,z,z,1,0.527116934506921,1,3,3
,200,5,8,2,2,z,z,1,0.460484135663137,1,3,1
,201,5,9,2,2,a,a,1,0.472368790069595,1,2,3
,202,5,10,2,1,z,z,1,0.688082862063311,1,1,4
,203,5,11,2,2,a,a,1,0.469308168714633,1,1,1
,204,5,12,1,1,z,z,1,0.398524757765699,1,3,4
,205,5,13,1,1,a,a,1,0.474793393834261,1,2,2
,206,5,14,1,1,z,z,1,0.546482475678204,1,1,2
,207,5,15,2,1,a,a,1,0.432159165939083,2,3,2
,208,5,16,1,2,a,a,1,0.594125768780941,1,2,3
,209,5,17,2,1,a,a,1,0.456001292506699,2,2,1
,210,5,18,2,2,z,z,1,0.574766485398868,1,3,2
,211,5,19,2,1,z,z,1,0.502239999361336,1,2,3
,212,5,20,1,1,a,a,1,0.402224810037296,1,2,1
,213,5,21,2,1,a,a,1,0.483100307028508,1,1,1
,214,5,22,1,1,a,a,1,0.502725261438172,1,1,1
,215,5,23,1,2,z,z,1,0.48287388929748,2,1,1
,216,5,24,2,1,z,z,1,0.649547477456508,1,1,1
,217,5,25,2,1,z,z,1,0.501938488334417,1,1,2
,218,5,26,2,1,z,z,1,0.423748715023976,1,1,2
,219,5,27,1,1,a,a,1,0.37971502088476,1,2,2
,220,5,28,1,1,z,z,1,0.526891654590145,2,1,1
,221,5,29,1,2,z,z,1,0.579592368449084,1,1,3
,222,5,30,1,2,a,a,1,0.418062672193628,1,2,3
,223,5,31,2,1,z,z,1,0.609076164517319,2,3,4
,224,5,32,2,1,z,z,1,0.446143019769806,1,1,3
,225,5,33,1,1,a,a,1,0.560989707097178,1,3,3
,226,5,34,1,1,z,z,1,0.665075864148093,1,1,3
,227,5,35,1,1,a,a,1,0.438398737518582,1,1,3
,228,5,36,2,1,z,z,1,0.547833017510129,1,2,1
,229,5,37,1,1,a,a,1,0.472471190063516,1,3,1
,230,5,38,1,2,z,z,1,0.500080497731688,1,2,2
,231,5,39,2,1,z,z,1,0.769676865515066,1,3,3
,232,5,40,2,1,z,z,1,0.403984382865019,1,2,4
,233,5,41,2,1,z,z,1,0.449473863263847,1,2,2
,234,5,42,2,1,a,a,1,0.626199715217808,1,2,3
,235,5,43,1,2,z,z,1,0.70415738192969,1,3,2
,236,5,44,1,1,z,z,1,0.554836606606841,1,2,3
,237,5,45,2,1,z,z,1,0.813007413205924,1,3,4
,238,5,46,2,1,z,z,1,0.385448281449499,1,3,4
,239,5,47,1,1,z,z,1,0.555358846468152,2,3,3
,240,5,48,2,1,z,z,1,0.383910575241316,2,1,4
,241,6,1,2,2,z,z,1,0.684845885203686,1,3,1
,242,6,2,2,2,a,a,1,0.536624771804782,1,2,1
,243,6,3,2,1,z,z,1,0.557359628146514,1,3,3
,244,6,4,1,2,a,a,1,0.335325771273347,1,3,4
,245,6,5,2,2,a,a,1,0.468461093405494,1,2,1
,246,6,6,1,2,z,z,1,0.403480916342232,1,3,3
,247,6,7,2,1,z,z,1,0.455895479186438,1,3,1
