RespMat_ 1,RespMat_ 2,RespMat_ 3,RespMat_ 4,RespMat_ 5,RespMat_ 6,RespMat_ 7,RespMat_ 8,RespMat_ 9,RespMat_10,RespMat_11,RespMat_12,RespMat_13
1,Trial number,Block number,Block trial number,Arrow direction,Scrambled?,Correct response,Response,Correct?,RT,T/D same/diff,D emotion,which T
,126,3,30,1,2,a,a,1,1.41915209405124,1,2,1
,127,3,31,2,1,a,a,1,0.850917589035816,1,2,2
,128,3,32,2,1,a,a,1,0.667896983330138,1,2,2
,129,3,33,2,1,z,z,1,0.995249210158363,1,1,3
,130,3,34,2,1,z,z,1,0.518762234714814,1,2,1
,131,3,35,2,1,z,z,1,0.527370090014301,1,2,4
,132,3,36,1,1,z,z,1,0.407490444020368,1,2,4
,133,3,37,2,1,z,z,1,0.576274609426036,1,3,2
,134,3,38,1,2,z,z,1,0.541341997100972,1,1,4
,135,3,39,2,1,z,z,1,0.641618306399323,1,1,2
,136,3,40,1,2,a,a,1,0.485637550707906,1,2,4
,137,3,41,1,1,a,a,1,0.61320345220156,1,2,1
,138,3,42,1,1,a,p,0,1.50028700439725,1,3,4
,139,3,43,1,1,a,a,1,0.549972607987002,1,1,3
,140,3,44,1,1,a,a,1,0.517684190534055,1,1,2
,141,3,45,1,1,a,a,1,0.758560779853724,1,3,4
,142,3,46,1,1,a,a,1,0.505107198609039,1,3,2
,143,3,47,2,1,z,z,1,0.801448163110763,1,3,2
,144,3,48,1,2,a,a,1,0.546339684631675,1,1,4
,145,4,1,2,1,a,a,1,0.702996280044317,1,1,1
,146,4,2,1,2,a,a,1,0.563137262011878,1,3,2
,147,4,3,2,1,a,a,1,0.422518208622932,1,2,2
,148,4,4,1,1,z,z,1,0.821455410681665,1,2,3
,149,4,5,1,2,a,a,1,0.538215384585783,1,1,4
,150,4,6,2,2,z,z,1,0.840452312142588,1,3,3
,151,4,7,1,1,a,a,1,0.426894100848585,1,1,3
,152,4,8,1,1,z,z,1,0.483020662562922,1,2,2
,153,4,9,1,1,z,z,1,0.443645029328763,2,3,2
,154,4,10,1,2,a,a,1,0.50424248771742,1,2,1
,155,4,11,2,2,z,z,1,0.872147947433405,1,2,4
,156,4,12,2,2,z,z,1,0.333124171942472,1,1,4
,157,4,13,1,2,z,z,1,0.53770054038614,1,1,3
,158,4,14,1,1,a,a,1,0.417903952184133,1,3,3
,159,4,15,2,2,a,a,1,0.474080007406883,1,2,1
,160,4,16,2,1,z,a,0,1.08201156777795,1,3,1
,161,4,17,1,1,a,a,1,0.799475257052109,1,2,2
,162,4,18,2,1,a,a,1,1.34115915629081,1,2,2
,163,4,19,1,1,a,a,1,0.448525525745936,1,1,1
,164,4,20,2,2,z,z,1,0.769691656692885,1,3,4
,165,4,21,1,1,z,z,1,1.15106498810928,1,3,3
,166,4,22,2,2,a,a,1,0.710176224587485,2,3,2
,167,4,23,2,1,a,a,1,1.06392716395203,1,1,1
,168,4,24,2,1,a,a,1,1.0150419868296,1,1,3
,169,4,25,2,1,z,z,1,0.883617313113064,1,1,2
,170,4,26,1,2,a,a,1,0.617656144313514,1,3,3
,171,4,27,2,1,a,a,1,0.496928854146972,1,2,4
,172,4,28,2,2,a,z,0,0.571425401954912,1,1,2
,173,4,29,2,1,z,z,1,0.59374802664388,1,3,1
,174,4,30,2,1,a,a,1,0.578312937752344,1,1,4
,175,4,31,1,1,z,z,1,0.46486856113188,1,1,1
,176,4,32,1,1,a,a,1,0.451145827304572,1,1,1
,177,4,33,2,1,z,z,1,0.474832647130825,1,3,2
,178,4,34,1,1,z,z,1,0.501469155191444,1,3,4
,179,4,35,1,1,z,z,1,0.580275034997612,1,2,1
,180,4,36,2,1,z,z,1,0.405735422391444,1,3,1
,181,4,37,1,1,z,z,1,0.409843936795369,1,2,1
,182,4,38,2,1,a,a,1,0.721701910253614,2,3,2
,183,4,39,2,1,a,a,1,0.473901376244612,1,2,3
,184,4,40,2,1,a,a,1,0.509769241674803,2,2,4
,185,4,41,2,2,z,z,1,0.413977482239716,1,1,2
,186,4,42,1,1,a,a,1,0.511739872279577,1,1,3
,187,4,43,1,1,z,z,1,0.456889896653593,1,1,1
,188,4,44,2,2,z,z,1,0.3908828755375,1,2,1
,189,4,45,1,1,z,z,1,0.435338685056195,1,2,2
,190,4,46,1,1,z,z,1,0.396871567121707,1,3,2
,191,4,47,1,1,z,z,1,0.383367286529392,2,3,2
,192,4,48,1,1,a,a,1,0.52098317630589,1,2,1
,193,5,1,1,1,a,a,1,0.427804891602136,1,3,3
,194,5,2,2,1,a,a,1,0.419269854086451,1,1,3
,195,5,3,2,2,z,z,1,0.382052015746012,1,1,1
,196,5,4,2,2,a,a,1,0.55976944079157,1,2,4
,197,5,5,2,1,z,z,1,0.395556865260005,1,2,4
,198,5,6,1,2,a,a,1,0.818240051623434,1,2,3
,199,5,7,1,1,z,z,1,0.491804873454385,1,3,1
,200,5,8,1,2,a,z,0,0.209698073682375,1,1,3
,201,5,9,1,1,z,z,1,0.411143278586678,1,3,4
,202,5,10,1,1,a,a,1,0.534208132419735,1,2,2
,203,5,11,1,1,z,z,1,0.489025852060877,1,3,2
,204,5,12,2,2,z,z,1,0.619935112539679,1,3,4
,205,5,13,1,2,a,a,1,0.838347423821688,2,1,1
,206,5,14,2,1,z,z,1,0.806389530538581,2,1,4
,207,5,15,1,2,z,z,1,0.985565586248413,2,2,1
,208,5,16,2,1,z,z,1,0.696875037276186,2,3,1
,209,5,17,2,1,z,a,0,0.970313679659739,1,2,2
,210,5,18,1,2,z,z,1,0.668435152154416,1,1,4
,211,5,19,2,2,z,z,1,1.1460735584842,1,1,4
,212,5,20,1,1,a,a,1,0.831409256905317,1,1,1
,213,5,21,2,1,a,p,0,1.5000440889271,1,3,4
,214,5,22,2,2,z,p,0,1.50050602655392,1,2,3
,215,5,23,2,2,a,a,1,0.89682235813234,1,3,3
,216,5,24,1,2,z,z,1,1.09921021177433,1,2,3
,217,5,25,2,2,z,z,1,0.535906265256926,1,3,2
,218,5,26,2,2,a,a,1,0.943494558334351,1,3,2
,219,5,27,2,2,z,p,0,1.50001735112164,1,3,1
,220,5,28,1,1,z,z,1,1.13295270886738,1,2,4
,221,5,29,1,1,a,z,0,0.627825030242093,1,3,1
,222,5,30,2,1,z,z,1,0.692958807339892,1,1,4
,223,5,31,1,1,z,z,1,1.06821886065882,1,2,4
,224,5,32,2,1,z,z,1,0.870305316871963,1,1,3
,225,5,33,2,1,a,a,1,0.582242252188735,1,2,1
,226,5,34,2,1,z,z,1,0.998618738143705,1,1,3
,227,5,35,1,1,z,z,1,0.655876933480613,1,1,4
,228,5,36,2,1,z,z,1,0.554988499963656,1,1,1
,229,5,37,2,1,z,z,1,0.444206522544846,1,2,1
,230,5,38,2,1,a,z,0,0.683995965402573,1,3,3
,231,5,39,2,1,a,a,1,0.816650007618591,1,2,2
,232,5,40,1,1,a,z,0,0.651329236919992,1,3,4
,233,5,41,1,2,a,z,0,0.612579381326213,1,2,3
,234,5,42,1,2,z,z,1,0.664158246712759,1,2,1
,235,5,43,1,1,z,z,1,0.641053968807682,1,1,4
,236,5,44,1,1,z,z,1,0.652211014530621,1,1,4
,237,5,45,1,1,z,z,1,0.631614398094825,1,1,1
,238,5,46,1,1,z,a,0,0.939594826078974,1,3,4
,239,5,47,2,2,z,z,1,0.643971230252646,1,2,4
,240,5,48,1,1,z,z,1,0.618722241837531,1,3,2
,241,6,1,1,1,z,z,1,0.510875161387958,1,3,3
,242,6,2,2,1,z,z,1,0.447060637292452,1,1,3
,243,6,3,1,1,z,z,1,0.385749223642051,1,3,4
,244,6,4,2,2,z,z,1,0.418657160829753,1,2,1
,245,6,5,1,1,z,z,1,0.460904544452205,1,2,3
,246,6,6,1,1,z,z,1,0.570647162152454,1,3,1
,247,6,7,1,1,z,z,1,0.568609971669503,1,2,2
,248,6,8,2,2,z,z,1,0.345614123973064,1,2,2
,249,6,9,1,1,z,z,1,0.41089922527317,1,2,3
,250,6,10,2,1,z,z,1,0.491001602611504,1,3,2
,251,6,11,2,2,z,z,1,0.420669320388697,1,1,2
,252,6,12,2,1,a,a,1,0.758445295272395,1,3,1
,253,6,13,2,1,z,a,0,0.824591125478037,1,2,3
,254,6,14,1,1,z,z,1,0.571151197538711,1,3,3
,255,6,15,1,2,a,z,0,0.759219552972354,1,2,4
,256,6,16,2,1,a,a,1,0.756695393705741,1,1,3
,257,6,17,2,1,a,a,1,0.917693747906014,1,3,1
,258,6,18,1,1,a,a,1,1.05060094560031,1,1,4
,259,6,19,1,2,a,a,1,0.761411481187679,1,1,2
,260,6,20,2,1,a,a,1,0.674407914746553,1,1,4
,261,6,21,1,1,z,z,1,0.526842730119824,1,1,2
,262,6,22,2,1,z,z,1,0.579775550635532,1,2,3
,263,6,23,1,1,a,a,1,0.58324747858569,1,1,3
,264,6,24,2,1,z,z,1,0.869738134788349,1,3,3
,265,6,25,2,1,z,a,0,0.951030058437027,1,3,3
,266,6,26,1,1,a,a,1,0.631839678040706,1,2,3
,267,6,27,2,1,a,a,1,0.657086959807202,1,2,4
,268,6,28,2,1,a,a,1,0.513448813930154,1,3,2
,269,6,29,1,1,z,a,0,0.70061377400998,1,1,3
,270,6,30,1,1,z,z,1,0.508485259837471,1,3,2
,271,6,31,1,1,z,z,1,0.944611855666153,1,2,2
,272,6,32,1,1,a,a,1,0.548374030622654,1,2,3
,273,6,33,1,1,z,a,0,0.726784931030124,1,1,2
,274,6,34,1,1,a,z,0,0.71004026022274,1,3,4
,275,6,35,2,2,a,a,1,0.681506508379243,1,2,3
,276,6,36,2,1,a,a,1,0.61268803908024,1,3,4
,277,6,37,2,2,a,a,1,0.582332136575133,2,1,1
,278,6,38,1,2,z,z,1,1.00224711047485,1,3,2
,279,6,39,2,2,z,z,1,0.855358334374614,2,1,4
,280,6,40,1,1,z,z,1,0.934589174110442,2,2,3
,281,6,41,2,2,z,z,1,0.475101731484756,1,2,2
,282,6,42,1,1,z,z,1,0.496263823239133,1,3,2
,283,6,43,2,1,a,z,0,1.20799368305597,1,3,2
,284,6,44,2,1,a,a,1,0.750664035324007,1,1,3
,285,6,45,2,2,a,z,0,0.757152780191973,1,2,2
,286,6,46,1,1,a,a,1,0.689268995076418,2,1,1
,287,6,47,1,1,z,a,0,0.840638338704593,1,1,3
,288,6,48,2,2,a,z,0,0.498857386992313,1,1,4
,289,7,1,1,1,a,a,1,0.432782099116594,1,1,4
,290,7,2,2,1,z,z,1,0.410951563157141,2,3,1
,291,7,3,1,1,a,a,1,0.463028206140734,1,3,3
,292,7,4,2,1,a,a,1,0.560267787310295,1,1,3
,293,7,5,1,1,a,a,1,0.534284363500774,1,3,1
,294,7,6,1,1,a,a,1,0.561097227036953,1,2,4
,295,7,7,2,1,a,a,1,0.468835422187112,1,2,2
,296,7,8,2,1,a,a,1,0.422762261936441,1,3,3
,297,7,9,2,1,a,a,1,0.548853603890166,1,3,2
,298,7,10,2,1,z,z,1,0.456202110159211,1,2,2
,299,7,11,1,1,z,z,1,0.449117738869973,1,2,1
,300,7,12,2,1,z,z,1,0.494252801639959,1,1,4
,301,7,13,2,1,z,z,1,0.584946180344559,2,2,3
,302,7,14,1,1,a,a,1,0.54917218151968,1,1,3
,303,7,15,2,1,z,z,1,0.555486846365966,1,1,3
,304,7,16,2,1,z,z,1,0.483594102435745,1,3,2
,305,7,17,1,1,z,z,1,0.483742582378909,1,1,4
,306,7,18,1,1,z,z,1,1.27827704080846,2,3,4
,307,7,19,2,1,z,z,1,0.675930261029862,1,2,3
,308,7,20,1,1,a,a,1,0.667178476927802,1,2,2
,309,7,21,1,1,a,a,1,0.631252584978938,1,1,1
,310,7,22,2,2,a,a,1,0.526945130084641,1,1,2
,311,7,23,1,1,z,z,1,0.507765615591779,1,2,2
,312,7,24,1,1,z,z,1,0.505420656176284,1,3,3
,313,7,25,1,1,z,z,1,0.893245185841806,1,2,4
,314,7,26,1,1,a,a,1,0.548099257401191,1,3,1
,315,7,27,1,1,z,z,1,0.478719294886105,1,3,3
,316,7,28,1,2,z,z,1,0.44779962382745,1,2,1
,317,7,29,2,2,z,z,1,0.534832203411497,1,2,2
